ticket,position_id,symbol,entry,profit,reason,reason_label,timestamp_utc,volume,price,sl,tp,timezone_note,magic,commission,swap,fee,comment,order
186323686,182457097,USDJPY,1,22.85,5,TP,2026-05-04 06:54:32,0.06,155.793,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 155.797],182458823
186324106,182459099,USDJPY,0,0.0,3,EXPERT,2026-05-04 06:55:33,0.06,155.885,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|fef1ba|H1|S,182459099
186324201,182459099,USDJPY,1,-5.96,4,SL,2026-05-04 06:55:55,0.06,156.039,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 156.036],182459173
186324537,182459433,XAUUSD,0,0.0,3,EXPERT,2026-05-04 06:56:47,0.05,4612.77,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|c37c14|H1|B,182459433
186324574,182459465,USDJPY,0,0.0,3,EXPERT,2026-05-04 06:56:53,0.06,156.012,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|3683a0|H1|S,182459465
186324705,182459465,USDJPY,1,-5.88,4,SL,2026-05-04 06:57:36,0.06,156.164,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 156.162],182459556
186325477,182460063,USDJPY,0,0.0,3,EXPERT,2026-05-04 06:58:16,0.06,156.141,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|baaeb3|H1|S,182460063
186326024,182460063,USDJPY,1,-5.83,4,SL,2026-05-04 06:59:34,0.06,156.292,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 156.291],182460466
186327008,182461472,USDJPY,0,0.0,3,EXPERT,2026-05-04 07:00:45,0.07,156.229,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|6636fd|H1|S,182461472
186328342,182459433,XAUUSD,1,-11.9,4,SL,2026-05-04 07:03:42,0.05,4610.39,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4610.47],182462709
186328454,182461472,USDJPY,1,-6.75,4,SL,2026-05-04 07:03:54,0.07,156.379,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 156.379],182462800
186329284,182463355,USDJPY,0,0.0,3,EXPERT,2026-05-04 07:04:36,0.07,156.351,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|889195|H1|S,182463355
186329326,182463383,XAUUSD,0,0.0,3,EXPERT,2026-05-04 07:04:39,0.05,4608.25,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|313c70|H1|B,182463383
186330111,182463355,USDJPY,1,-6.79,4,SL,2026-05-04 07:06:19,0.07,156.502,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 156.501],182464217
186330272,182464336,USDJPY,0,0.0,3,EXPERT,2026-05-04 07:07:11,0.07,156.508,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|ca7f74|H1|S,182464336
186333623,182464336,USDJPY,1,-7.01,4,SL,2026-05-04 07:22:22,0.07,156.664,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 156.658],182467223
186341299,182463383,XAUUSD,1,-12.55,4,SL,2026-05-04 07:55:16,0.05,4605.74,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4605.75],182472438
186346120,182476906,XAUUSD,0,0.0,3,EXPERT,2026-05-04 08:13:52,0.05,4602.33,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d02e90|H1|S,182476906
186347680,182476906,XAUUSD,1,-12.5,4,SL,2026-05-04 08:18:57,0.05,4604.83,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4604.83],182478060
186347729,182478088,XAUUSD,0,0.0,3,EXPERT,2026-05-04 08:18:58,0.05,4604.74,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|ed4e7b|H1|S,182478088
186347896,182478088,XAUUSD,1,-12.55,4,SL,2026-05-04 08:19:05,0.05,4607.25,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4607.24],182478292
186354939,182483116,XAUUSD,0,0.0,3,EXPERT,2026-05-04 08:26:34,0.05,4600.69,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|2f7b32|H1|S,182483116
186360645,182487373,USDJPY,0,0.0,3,EXPERT,2026-05-04 08:34:24,0.1,156.836,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|57df84|H1|B,182487373
186361347,182487830,EURUSD,0,0.0,3,EXPERT,2026-05-04 08:36:47,0.1,1.1726,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|735e06|H1|S,182487830
186361613,182487373,USDJPY,1,-5.58,4,SL,2026-05-04 08:38:14,0.1,156.749,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 156.749],182488006
186361906,182488232,USDJPY,0,0.0,3,EXPERT,2026-05-04 08:39:21,0.1,156.812,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|57a035|H1|B,182488232
186367711,182488232,USDJPY,1,-7.38,4,SL,2026-05-04 08:54:03,0.1,156.697,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 156.705],182492448
186367801,182492540,USDJPY,0,0.0,3,EXPERT,2026-05-04 08:54:54,0.1,156.775,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|534d6d|H1|B,182492540
186370658,182494774,GBPUSD,0,0.0,3,EXPERT,2026-05-04 09:02:37,0.1,1.3593600000000001,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|1a0278|H1|B,182494774
186370663,182494777,XAUUSD,0,0.0,3,EXPERT,2026-05-04 09:02:40,0.05,4595.99,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|129da2|H1|S,182494777
186371128,182487830,EURUSD,1,-6.9,4,SL,2026-05-04 09:03:42,0.1,1.17329,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.17328],182495134
186376317,182494777,XAUUSD,1,-12.75,4,SL,2026-05-04 09:09:40,0.05,4598.54,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4598.49],182499099
186377344,182499902,XAUUSD,0,0.0,3,EXPERT,2026-05-04 09:11:40,0.05,4594.17,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f82b72|H1|S,182499902
186377480,182499902,XAUUSD,1,-13.0,4,SL,2026-05-04 09:12:11,0.05,4596.77,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4596.67],182500034
186377868,182500375,XAUUSD,0,0.0,3,EXPERT,2026-05-04 09:13:06,0.05,4596.66,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|bb6c74|H1|S,182500375
186382605,182411548,BTCUSD,1,-1.74,4,SL,2026-05-04 09:26:39,0.1,79532.57,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 79533.44],182504566
186388913,182494774,GBPUSD,1,-6.8,4,SL,2026-05-04 09:40:05,0.1,1.35868,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.35868],182509599
186391948,182413536,GBPUSD,1,-7.2,4,SL,2026-05-04 09:46:25,0.1,1.35785,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.35787],182512221
186392009,182512266,EURUSD,0,0.0,3,EXPERT,2026-05-04 09:46:28,0.1,1.17227,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|29d7c1|H1|S,182512266
186392568,182512740,EURUSD,0,0.0,3,EXPERT,2026-05-04 09:47:40,0.1,1.17233,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|8d327a|H1|S,182512740
186394528,182512266,EURUSD,1,-6.8,4,SL,2026-05-04 09:50:28,0.1,1.17295,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.17295],182514268
186394556,182512740,EURUSD,1,-6.6,4,SL,2026-05-04 09:50:28,0.1,1.17299,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.17299],182514285
186394923,182514626,EURUSD,0,0.0,3,EXPERT,2026-05-04 09:51:36,0.1,1.17288,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|b5c288|H1|S,182514626
186395169,182514877,EURUSD,0,0.0,3,EXPERT,2026-05-04 09:52:48,0.1,1.17303,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|46d1f0|H1|S,182514877
186418473,182483116,XAUUSD,1,99.6,5,TP,2026-05-04 10:56:53,0.05,4580.77,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 4580.81],182534084
186419035,182534509,XAUUSD,0,0.0,3,EXPERT,2026-05-04 10:58:15,0.05,4581.98,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|4b1c5d|H1|S,182534509
186447398,182534509,XAUUSD,1,-13.4,4,SL,2026-05-04 12:15:03,0.05,4584.66,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4584.48],182555504
186451504,182558770,BTCUSD,0,0.0,3,EXPERT,2026-05-04 12:38:18,0.1,79767.0,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d237a9|H1|B,182558770
186451512,182558770,BTCUSD,1,-1.8199999999999998,4,SL,2026-05-04 12:38:25,0.1,79748.81,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 79750.65],182558777
186451622,182558860,BTCUSD,0,0.0,3,EXPERT,2026-05-04 12:39:35,0.1,79782.45,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|c15fc0|H1|B,182558860
186452115,182559227,BTCUSD,0,0.0,3,EXPERT,2026-05-04 12:42:14,0.1,79806.83,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|531e0a|H1|B,182559227
186453284,182559227,BTCUSD,1,-1.88,4,SL,2026-05-04 12:47:51,0.1,79788.01,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 79790.33],182560066
186453368,182560141,BTCUSD,0,0.0,3,EXPERT,2026-05-04 12:48:31,0.1,79801.26,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|bd277d|H1|B,182560141
186456922,182500375,XAUUSD,1,115.15,5,TP,2026-05-04 12:58:11,0.05,4573.63,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 4573.76],182562878
186458022,182563562,XAUUSD,0,0.0,3,EXPERT,2026-05-04 12:58:46,0.05,4573.86,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|7bc8b3|H1|S,182563562
186459288,182560141,BTCUSD,1,-2.43,4,SL,2026-05-04 13:01:18,0.1,79776.98,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 79784.76],182564873
186459293,182564876,BTCUSD,0,0.0,3,EXPERT,2026-05-04 13:01:19,0.1,79784.38,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|6850d3|H1|B,182564876
186459326,182564909,XAUUSD,0,0.0,3,EXPERT,2026-05-04 13:01:30,0.05,4573.19,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f9a6f7|H1|S,182564909
186460746,182564876,BTCUSD,1,-1.65,4,SL,2026-05-04 13:02:00,0.1,79767.87,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 79767.88],182565853
186460769,182558860,BTCUSD,1,-2.18,4,SL,2026-05-04 13:02:00,0.1,79760.69,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 79765.95],182565861
186465681,182514877,EURUSD,1,20.4,5,TP,2026-05-04 13:03:52,0.1,1.17099,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 1.17099],182569211
186465710,182563562,XAUUSD,1,59.4,5,TP,2026-05-04 13:03:52,0.05,4561.98,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 4562.16],182569230
186465794,182564909,XAUUSD,1,63.45,5,TP,2026-05-04 13:03:52,0.05,4560.5,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 4561.02],182569334
186466355,182514626,EURUSD,1,20.5,5,TP,2026-05-04 13:03:53,0.1,1.17083,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 1.17084],182569892
186468162,182570747,EURUSD,0,0.0,3,EXPERT,2026-05-04 13:03:58,0.1,1.1708,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|066ef9|H1|S,182570747
186468564,182570983,XAUUSD,0,0.0,3,EXPERT,2026-05-04 13:04:01,0.05,4556.26,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|0a8e1f|H1|S,182570983
186471667,182570983,XAUUSD,1,-12.9,4,SL,2026-05-04 13:04:49,0.05,4558.84,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4558.76],182573011
186475072,182492540,USDJPY,1,21.76,5,TP,2026-05-04 13:06:00,0.1,157.119,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 157.119],182575313
186476037,182575968,EURUSD,0,0.0,3,EXPERT,2026-05-04 13:06:35,0.05,1.17073,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|8eb4b1|H1|S,182575968
186476120,182576045,XAUUSD,0,0.0,3,EXPERT,2026-05-04 13:06:38,0.05,4548.3,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|9b6d8a|H1|S,182576045
186479260,182578260,XAUUSD,0,0.0,3,EXPERT,2026-05-04 13:07:49,0.05,4548.41,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|2aeaa2|H1|S,182578260
186507758,182576045,XAUUSD,1,-13.15,4,SL,2026-05-04 13:32:02,0.05,4550.93,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4550.80],182599879
186507762,182578260,XAUUSD,1,-12.6,4,SL,2026-05-04 13:32:02,0.05,4550.93,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4550.82],182599880
186510841,182601774,XAUUSD,0,0.0,3,EXPERT,2026-05-04 13:32:22,0.05,4555.11,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|ec2b37|H1|S,182601774
186510842,182575968,EURUSD,1,-3.4,4,SL,2026-05-04 13:32:22,0.05,1.17141,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.17140],182601776
186510876,182570747,EURUSD,1,-6.9,4,SL,2026-05-04 13:32:22,0.1,1.17149,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.17147],182601793
186511065,182601879,GBPUSD,0,0.0,3,EXPERT,2026-05-04 13:32:25,0.06,1.35541,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|6fa5f5|H1|S,182601879
186512907,182603200,XAUUSD,0,0.0,3,EXPERT,2026-05-04 13:33:34,0.03,4555.76,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e69d11|H1|S,182603200
186513056,182603304,GBPUSD,0,0.0,3,EXPERT,2026-05-04 13:33:39,0.06,1.35508,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|81565d|H1|S,182603304
186513247,182601774,XAUUSD,1,-11.9,4,SL,2026-05-04 13:33:53,0.05,4557.49,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4557.47],182603444
186513894,182603200,XAUUSD,1,-8.22,4,SL,2026-05-04 13:34:27,0.03,4558.5,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4558.26],182603908
186514394,182604269,XAUUSD,0,0.0,3,EXPERT,2026-05-04 13:35:00,0.05,4557.56,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|b6c243|H1|S,182604269
186515896,182605324,XAUUSD,0,0.0,3,EXPERT,2026-05-04 13:36:11,0.05,4556.87,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|616de3|H1|S,182605324
186516075,182605324,XAUUSD,1,-12.95,4,SL,2026-05-04 13:36:32,0.05,4559.46,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4559.37],182605459
186516165,182604269,XAUUSD,1,-13.75,4,SL,2026-05-04 13:36:36,0.05,4560.31,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4560.10],182605592
186517275,182606253,XAUUSD,0,0.0,3,EXPERT,2026-05-04 13:37:31,0.05,4560.25,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|da8a5e|H1|S,182606253
186518222,182606939,XAUUSD,0,0.0,3,EXPERT,2026-05-04 13:38:46,0.05,4557.95,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|6fe7da|H1|S,182606939
186518570,182606939,XAUUSD,1,-12.5,4,SL,2026-05-04 13:39:17,0.05,4560.45,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4560.43],182607245
186518836,182606253,XAUUSD,1,-14.45,4,SL,2026-05-04 13:39:30,0.05,4563.14,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4562.75],182607441
186529788,182615422,USDJPY,0,0.0,3,EXPERT,2026-05-04 14:01:49,0.1,157.094,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|2d614c|H1|B,182615422
186531159,182616339,USDJPY,0,0.0,3,EXPERT,2026-05-04 14:03:08,0.1,157.118,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e864ad|H1|B,182616339
186549696,182631434,XAUUSD,0,0.0,3,EXPERT,2026-05-04 14:37:43,0.05,4559.09,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|2bef63|H1|S,182631434
186550194,182631780,XAUUSD,0,0.0,3,EXPERT,2026-05-04 14:39:00,0.05,4557.39,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e00af4|H1|S,182631780
186556697,182631780,XAUUSD,1,-12.65,4,SL,2026-05-04 14:51:15,0.05,4559.92,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4559.89],182636231
186556977,182636430,XAUUSD,0,0.0,3,EXPERT,2026-05-04 14:51:57,0.05,4558.6,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|81e84a|H1|S,182636430
186558607,182636430,XAUUSD,1,-12.55,4,SL,2026-05-04 14:56:56,0.05,4561.11,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4561.10],182637504
186558790,182631434,XAUUSD,1,-12.9,4,SL,2026-05-04 14:57:04,0.05,4561.67,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4561.59],182637619
186558839,182637647,XAUUSD,0,0.0,3,EXPERT,2026-05-04 14:57:07,0.05,4561.2,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|330770|H1|S,182637647
186559840,182638421,XAUUSD,0,0.0,3,EXPERT,2026-05-04 14:58:16,0.05,4562.58,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|eb06fe|H1|S,182638421
186561945,182637647,XAUUSD,1,-12.8,4,SL,2026-05-04 15:02:25,0.05,4563.76,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4563.69],182640057
186565548,182638421,XAUUSD,1,-12.55,4,SL,2026-05-04 15:13:01,0.05,4565.09,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4565.08],182642584
186571331,182616339,USDJPY,1,-4.49,4,SL,2026-05-04 15:18:17,0.1,157.048,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 157.049],182646618
186574174,182615422,USDJPY,1,-4.55,4,SL,2026-05-04 15:20:34,0.1,157.023,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 157.023],182648508
186575557,182649399,USDJPY,0,0.0,3,EXPERT,2026-05-04 15:21:22,0.1,157.023,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|820f11|H1|S,182649399
186575788,182649552,BTCUSD,0,0.0,3,EXPERT,2026-05-04 15:21:32,0.1,78994.5,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|1d8b42|H1|B,182649552
186575884,182649552,BTCUSD,1,-1.8199999999999998,4,SL,2026-05-04 15:21:43,0.1,78976.34,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 78978.00],182649624
186577061,182650400,BTCUSD,0,0.0,3,EXPERT,2026-05-04 15:22:38,0.1,78937.14,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|acc533|H1|B,182650400
186577119,182650444,USDJPY,0,0.0,3,EXPERT,2026-05-04 15:22:49,0.1,157.073,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|a17007|H1|S,182650444
186577222,182650400,BTCUSD,1,-1.94,4,SL,2026-05-04 15:23:00,0.1,78917.74,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 78918.64],182650529
186577407,182649399,USDJPY,1,-4.93,4,SL,2026-05-04 15:23:23,0.1,157.1,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 157.095],182650671
186577907,182651036,USDJPY,0,0.0,3,EXPERT,2026-05-04 15:23:55,0.1,157.087,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e6766f|H1|S,182651036
186578101,182651195,BTCUSD,0,0.0,3,EXPERT,2026-05-04 15:24:03,0.1,78946.23,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|3305bd|H1|B,182651195
186580335,182651195,BTCUSD,1,-1.6600000000000001,4,SL,2026-05-04 15:26:26,0.1,78929.67,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 78929.73],182652725
186581718,182653637,BTCUSD,0,0.0,3,EXPERT,2026-05-04 15:27:48,0.1,78970.75,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|452141|H1|B,182653637
186582501,182603304,GBPUSD,1,-6.42,4,SL,2026-05-04 15:28:45,0.06,1.35615,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.35614],182654272
186582882,182653637,BTCUSD,1,-2.02,4,SL,2026-05-04 15:29:10,0.1,78950.57,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 78954.25],182654573
186582913,182654602,BTCUSD,0,0.0,3,EXPERT,2026-05-04 15:29:12,0.1,78956.41,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|47776b|H1|B,182654602
186582957,182654602,BTCUSD,1,-1.74,4,SL,2026-05-04 15:29:15,0.1,78939.03,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 78939.91],182654642
186584740,182655911,BTCUSD,0,0.0,3,EXPERT,2026-05-04 15:31:40,0.1,78928.69,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|260167|H1|B,182655911
186584801,182655911,BTCUSD,1,-1.81,4,SL,2026-05-04 15:31:53,0.1,78910.6,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 78912.19],182655963
186588975,182658667,BTCUSD,0,0.0,3,EXPERT,2026-05-04 15:38:12,0.1,78936.25,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|736372|H1|B,182658667
186589804,182659256,BTCUSD,0,0.0,3,EXPERT,2026-05-04 15:39:27,0.1,78939.62,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e7ca43|H1|B,182659256
186589951,182658667,BTCUSD,1,-2.48,4,SL,2026-05-04 15:39:47,0.1,78911.46,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 78917.85],182659363
186589952,182659256,BTCUSD,1,-2.82,4,SL,2026-05-04 15:39:47,0.1,78911.46,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 78920.87],182659364
186591550,182660552,BTCUSD,0,0.0,3,EXPERT,2026-05-04 15:42:13,0.1,78977.23,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|43074b|H1|B,182660552
186591762,182660552,BTCUSD,1,-2.4,4,SL,2026-05-04 15:42:45,0.1,78953.19,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 78958.73],182660752
186592273,182661055,BTCUSD,0,0.0,3,EXPERT,2026-05-04 15:43:33,0.1,78992.94,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|87a8e5|H1|B,182661055
186592346,182661055,BTCUSD,1,-2.06,4,SL,2026-05-04 15:43:58,0.1,78972.31,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 78974.27],182661107
