entry_idx,exit_idx,pnl,mae,mfe
82122,82128,-3.360000000000582,8.260000000000218,6.639999999999418
82135,82138,0.3599999999996726,10.579999999999927,10.359999999999673
82519,82564,-1.910000000000764,6.210000000000036,8.089999999999236
83803,83806,-3.0299999999997453,5.899999999999636,6.970000000000255
84378,84386,0.3999999999996362,8.61999999999989,10.399999999999636
85457,85460,-7.75,14.0,7.039999999999964
85479,85493,2.3499999999994543,7.0,12.349999999999454
85508,85513,-2.1599999999998545,10.650000000000546,7.8400000000001455
85572,85581,4.050000000000182,9.670000000000073,14.050000000000182
85584,85593,-0.8999999999996362,9.969999999999345,9.100000000000364
85602,85605,-1.819999999999709,20.25999999999931,8.180000000000291
